# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 13:12:54 2017
# Number of simulated events: 10000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 6
# PDG code of yield particle: -11
# 
# E_low	E_high	norm	counts
# 264161 entries, mean +- sigma = 1.2027 +- 4.40711
# xlo xhi ynorm y_entr
0.0002 0.000219296 7.45514 38
0.000219296 0.000240453 9.8409 55
0.000240453 0.000263651 9.13819 56
0.000263651 0.000289088 8.7806 59
0.000289088 0.000316979 9.36529 69
0.000316979 0.00034756 8.16989 66
0.00034756 0.000381092 8.91865 79
0.000381092 0.000417859 7.72206 75
0.000417859 0.000458174 9.01454 96
0.000458174 0.000502377 10.0198 117
0.000502377 0.000550846 9.60677 123
0.000550846 0.00060399 8.69024 122
0.00060399 0.000662262 8.38034 129
0.000662262 0.000726156 8.65018 146
0.000726156 0.000796214 9.02378 167
0.000796214 0.000873032 7.78627 158
0.000873032 0.00095726 8.89892 198
0.00095726 0.00104961 8.89471 217
0.00104961 0.00115088 6.50461 174
0.00115088 0.00126191 6.95508 204
0.00126191 0.00138366 7.08936 228
0.00138366 0.00151716 7.42974 262
0.00151716 0.00166353 7.11221 275
0.00166353 0.00182402 6.67511 283
0.00182402 0.002 6.56103 305
0.002 0.00219296 6.12106 312
0.00219296 0.00240453 5.88665 329
0.00240453 0.00263651 6.03773 370
0.00263651 0.00289088 5.81901 391
0.00289088 0.00316979 5.56488 410
0.00316979 0.0034756 5.34756 432
0.0034756 0.00381092 4.77543 423
0.00381092 0.00417859 4.37584 425
0.00417859 0.00458174 4.30068 458
0.00458174 0.00502377 4.17919 488
0.00502377 0.00550846 4.14731 531
0.00550846 0.0060399 3.92486 551
0.0060399 0.00662262 3.81988 588
0.00662262 0.00726156 3.56672 602
0.00726156 0.00796214 3.44201 637
0.00796214 0.00873032 3.54817 720
0.00873032 0.0095726 3.22698 718
0.0095726 0.0104961 3.15209 769
0.0104961 0.0115088 3.08034 824
0.0115088 0.0126191 2.81272 825
0.0126191 0.0138366 2.97877 958
0.0138366 0.0151716 2.92936 1033
0.0151716 0.0166353 2.98454 1154
0.0166353 0.0182402 2.7125 1150
0.0182402 0.02 2.80726 1305
0.02 0.0219296 2.85846 1457
0.0219296 0.0240453 2.83597 1585
0.0240453 0.0263651 2.70392 1657
0.0263651 0.0289088 2.62079 1761
0.0289088 0.0316979 2.47569 1824
0.0316979 0.034756 2.52029 2036
0.034756 0.0381092 2.47916 2196
0.0381092 0.0417859 2.43502 2365
0.0417859 0.0458174 2.3419 2494
0.0458174 0.0502377 2.29598 2681
0.0502377 0.0550846 2.32984 2983
0.0550846 0.060399 2.20105 3090
0.060399 0.0662262 2.10873 3246
0.0662262 0.0726156 2.06182 3480
0.0726156 0.0796214 2.08141 3852
0.0796214 0.0873032 1.90961 3875
0.0873032 0.095726 1.87282 4167
0.095726 0.104961 1.73877 4242
0.104961 0.115088 1.65157 4418
0.115088 0.126191 1.5966 4683
0.126191 0.138366 1.5323 4928
0.138366 0.151716 1.42044 5009
0.151716 0.166353 1.3508 5223
0.166353 0.182402 1.23973 5256
0.182402 0.2 1.1883 5524
0.2 0.219296 1.0706 5457
0.219296 0.240453 1.04296 5829
0.240453 0.263651 0.959673 5881
0.263651 0.289088 0.858118 5766
0.289088 0.316979 0.788449 5809
0.316979 0.34756 0.739499 5974
0.34756 0.381092 0.66427 5884
0.381092 0.417859 0.61272 5951
0.417859 0.458174 0.531764 5663
0.458174 0.502377 0.494309 5772
0.502377 0.550846 0.446363 5715
0.550846 0.60399 0.403455 5664
0.60399 0.662262 0.358601 5520
0.662262 0.726156 0.315791 5330
0.726156 0.796214 0.289572 5359
0.796214 0.873032 0.257932 5234
0.873032 0.95726 0.220675 4910
0.95726 1.04961 0.201504 4916
1.04961 1.15088 0.170017 4548
1.15088 1.26191 0.150114 4403
1.26191 1.38366 0.13476 4334
1.38366 1.51716 0.107788 3801
1.51716 1.66353 0.0979934 3789
1.66353 1.82402 0.084347 3576
1.82402 2 0.0714614 3322
2 2.19296 0.0608967 3104
2.19296 2.40453 0.0511727 2860
2.40453 2.63651 0.0426721 2615
2.63651 2.89088 0.0352712 2370
2.89088 3.16979 0.0293989 2166
3.16979 3.4756 0.0243735 1969
3.4756 3.81092 0.0195533 1732
3.81092 4.17859 0.01669 1621
4.17859 4.58174 0.0137659 1466
4.58174 5.02377 0.011664 1362
5.02377 5.50846 0.00914595 1171
5.50846 6.0399 0.0075078 1054
6.0399 6.62262 0.00586624 903
6.62262 7.26156 0.00430731 727
7.26156 7.96214 0.00345281 639
7.96214 8.73032 0.00313422 636
8.73032 9.5726 0.00239102 532
9.5726 10.4961 0.00189781 463
10.4961 11.5088 0.00147662 395
11.5088 12.6191 0.00118646 348
12.6191 13.8366 0.000929701 299
13.8366 15.1716 0.000836554 295
15.1716 16.6353 0.000706049 273
16.6353 18.2402 0.000483533 205
18.2402 20 0.000447441 208
20 21.9296 0.000406109 207
21.9296 24.0453 0.00028807 161
24.0453 26.3651 0.000257827 158
26.3651 28.9088 0.000223236 150
28.9088 31.6979 0.000166946 123
31.6979 34.756 0.000158446 128
34.756 38.1092 0.000121926 108
38.1092 41.7859 0.000107079 104
41.7859 45.8174 0.000109865 117
45.8174 50.2377 9.76286e-05 114
50.2377 55.0846 6.79503e-05 87
55.0846 60.399 5.27113e-05 74
60.399 66.2262 6.10661e-05 94
66.2262 72.6156 3.73261e-05 63
72.6156 79.6214 3.83646e-05 71
79.6214 87.3032 3.00609e-05 61
87.3032 95.726 2.02248e-05 45
95.726 104.961 1.18869e-05 29
104.961 115.088 6.35508e-06 17
115.088 126.191 2.04561e-06 6
126.191 138.366 1.24375e-06 4
138.366 151.716 0 0
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
