# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:44:00 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 6
# PDG code of yield particle: 22
# 
# E_low	E_high	norm	counts
# 5553313 entries, mean +- sigma = 1.65132 +- 2.93166
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0 0
0.000381092 0.000417859 0 0
0.000417859 0.000458174 0.0134002 3
0.000458174 0.000502377 0 0
0.000502377 0.000550846 0.00371526 1
0.000550846 0.00060399 0.00677671 2
0.00060399 0.000662262 0.00927064 3
0.000662262 0.000726156 0.0140915 5
0.000726156 0.000796214 0.0205626 8
0.000796214 0.000873032 0.0210975 9
0.000873032 0.00095726 0.00855163 4
0.00095726 0.00104961 0.0214477 11
0.00104961 0.00115088 0.03023 17
0.00115088 0.00126191 0.0324354 20
0.00126191 0.00138366 0.0458512 31
0.00138366 0.00151716 0.0418168 31
0.00151716 0.00166353 0.0639723 52
0.00166353 0.00182402 0.0740513 66
0.00182402 0.002 0.080838 79
0.002 0.00219296 0.0970559 104
0.00219296 0.00240453 0.112347 132
0.00240453 0.00263651 0.118763 153
0.00263651 0.00289088 0.14017 198
0.00289088 0.00316979 0.155599 241
0.00316979 0.0034756 0.183126 311
0.0034756 0.00381092 0.206752 385
0.00381092 0.00417859 0.236557 483
0.00417859 0.00458174 0.255943 573
0.00458174 0.00502377 0.281085 690
0.00502377 0.00550846 0.322856 869
0.00550846 0.0060399 0.330026 974
0.0060399 0.00662262 0.366809 1187
0.00662262 0.00726156 0.401891 1426
0.00726156 0.00796214 0.442868 1723
0.00796214 0.00873032 0.469068 2001
0.00873032 0.0095726 0.526994 2465
0.0095726 0.0104961 0.56505 2898
0.0104961 0.0115088 0.600687 3378
0.0115088 0.0126191 0.651464 4017
0.0126191 0.0138366 0.682295 4613
0.0138366 0.0151716 0.707243 5243
0.0151716 0.0166353 0.765207 6220
0.0166353 0.0182402 0.800651 7136
0.0182402 0.02 0.838874 8198
0.02 0.0219296 0.878916 9418
0.0219296 0.0240453 0.915375 10755
0.0240453 0.0263651 0.950412 12244
0.0263651 0.0289088 0.983311 13890
0.0289088 0.0316979 1.01617 15739
0.0316979 0.034756 1.03975 17658
0.034756 0.0381092 1.0772 20059
0.0381092 0.0417859 1.10604 22583
0.0417859 0.0458174 1.12369 25157
0.0458174 0.0502377 1.14239 28043
0.0502377 0.0550846 1.15091 30978
0.0550846 0.060399 1.16193 34292
0.060399 0.0662262 1.16204 37604
0.0662262 0.0726156 1.17416 41662
0.0726156 0.0796214 1.16719 45410
0.0796214 0.0873032 1.16064 49512
0.0873032 0.095726 1.15036 53808
0.095726 0.104961 1.13026 57968
0.104961 0.115088 1.11463 62682
0.115088 0.126191 1.09682 67631
0.126191 0.138366 1.07827 72902
0.138366 0.151716 1.04362 77367
0.151716 0.166353 1.0087 81992
0.166353 0.182402 0.985264 87814
0.182402 0.2 0.942919 92148
0.2 0.219296 0.912139 97740
0.219296 0.240453 0.872845 102553
0.240453 0.263651 0.829096 106811
0.263651 0.289088 0.793133 112036
0.289088 0.316979 0.749243 116047
0.316979 0.34756 0.709108 120427
0.34756 0.381092 0.669065 124589
0.381092 0.417859 0.624824 127576
0.417859 0.458174 0.585748 131136
0.458174 0.502377 0.545985 134027
0.502377 0.550846 0.506757 136399
0.550846 0.60399 0.469345 138517
0.60399 0.662262 0.432593 139988
0.662262 0.726156 0.399106 141612
0.726156 0.796214 0.361424 140614
0.796214 0.873032 0.331071 141232
0.873032 0.95726 0.299563 140120
0.95726 1.04961 0.270512 138739
1.04961 1.15088 0.242298 136258
1.15088 1.26191 0.217795 134295
1.26191 1.38366 0.193242 130651
1.38366 1.51716 0.170848 126655
1.51716 1.66353 0.15222 123732
1.66353 1.82402 0.133974 119408
1.82402 2 0.116192 113550
2 2.19296 0.102146 109454
2.19296 2.40453 0.0886216 104124
2.40453 2.63651 0.0768775 99040
2.63651 2.89088 0.0661247 93406
2.89088 3.16979 0.0566663 87768
3.16979 3.4756 0.0479736 81473
3.4756 3.81092 0.040903 76167
3.81092 4.17859 0.0345662 70577
4.17859 4.58174 0.0289077 64718
4.58174 5.02377 0.0240918 59140
5.02377 5.50846 0.0200442 53951
5.50846 6.0399 0.0164379 48513
6.0399 6.62262 0.0135552 43865
6.62262 7.26156 0.0109748 38941
7.26156 7.96214 0.00877022 34121
7.96214 8.73032 0.00714479 30479
8.73032 9.5726 0.00562825 26326
9.5726 10.4961 0.00447029 22927
10.4961 11.5088 0.00344337 19364
11.5088 12.6191 0.00268386 16549
12.6191 13.8366 0.00210205 14212
13.8366 15.1716 0.00158985 11786
15.1716 16.6353 0.00119764 9735
16.6353 18.2402 0.000896918 7994
18.2402 20 0.000670444 6552
20 21.9296 0.000494612 5300
21.9296 24.0453 0.000352532 4142
24.0453 26.3651 0.000255379 3290
26.3651 28.9088 0.000180097 2544
28.9088 31.6979 0.000122929 1904
31.6979 34.756 8.46146e-05 1437
34.756 38.1092 5.69776e-05 1061
38.1092 41.7859 4.14342e-05 846
41.7859 45.8174 2.34056e-05 524
45.8174 50.2377 1.73947e-05 427
50.2377 55.0846 9.69682e-06 261
55.0846 60.399 5.72632e-06 169
60.399 66.2262 2.71939e-06 88
66.2262 72.6156 2.001e-06 71
72.6156 79.6214 1.18235e-06 46
79.6214 87.3032 4.45392e-07 19
87.3032 95.726 1.92412e-07 9
95.726 104.961 9.74897e-08 5
104.961 115.088 0 0
115.088 126.191 0 0
126.191 138.366 0 0
138.366 151.716 0 0
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
