# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:27:28 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 15
# PDG code of yield particle: -14
# 
# E_low	E_high	norm	counts
# 222921 entries, mean +- sigma = 18.4021 +- 23.4361
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0.13378 1
0.000381092 0.000417859 0.122008 1
0.000417859 0.000458174 0.111273 1
0.000458174 0.000502377 0.101482 1
0.000502377 0.000550846 0.0925529 1
0.000550846 0.00060399 0.168818 2
0.00060399 0.000662262 0.0769821 1
0.000662262 0.000726156 0 0
0.000726156 0.000796214 0.128062 2
0.000796214 0.000873032 0 0
0.000873032 0.00095726 0.0532586 1
0.00095726 0.00104961 0.0971449 2
0.00104961 0.00115088 0.0442986 1
0.00115088 0.00126191 0.0404008 1
0.00126191 0.00138366 0.0736919 2
0.00138366 0.00151716 0.134416 4
0.00151716 0.00166353 0.21453 7
0.00166353 0.00182402 0.055901 2
0.00182402 0.002 0 0
0.002 0.00219296 0.0697447 3
0.00219296 0.00240453 0.0848105 4
0.00240453 0.00263651 0.0386741 2
0.00263651 0.00289088 0.0705423 4
0.00289088 0.00316979 0.0643354 4
0.00316979 0.0034756 0.0733432 5
0.0034756 0.00381092 0.107024 8
0.00381092 0.00417859 0.0488034 4
0.00417859 0.00458174 0.0667638 6
0.00458174 0.00502377 0.091334 9
0.00502377 0.00550846 0.0832976 9
0.00550846 0.0060399 0.0422046 5
0.0060399 0.00662262 0.0923785 12
0.00662262 0.00726156 0.0631877 9
0.00726156 0.00796214 0.070434 11
0.00796214 0.00873032 0.0583969 10
0.00873032 0.0095726 0.101191 19
0.0095726 0.0104961 0.0825731 17
0.0104961 0.0115088 0.0708777 16
0.0115088 0.0126191 0.0848417 21
0.0126191 0.0138366 0.0884303 24
0.0138366 0.0151716 0.104172 31
0.0151716 0.0166353 0.0674237 22
0.0166353 0.0182402 0.106212 38
0.0182402 0.02 0.0790226 31
0.02 0.0219296 0.0953177 41
0.0219296 0.0240453 0.0614876 29
0.0240453 0.0263651 0.0928178 48
0.0263651 0.0289088 0.0899415 51
0.0289088 0.0316979 0.0820276 51
0.0316979 0.034756 0.0836112 57
0.034756 0.0381092 0.0749166 56
0.0381092 0.0417859 0.0829657 68
0.0417859 0.0458174 0.0945821 85
0.0458174 0.0502377 0.0933636 92
0.0502377 0.0550846 0.0851486 92
0.0550846 0.060399 0.0835651 99
0.060399 0.0662262 0.0923785 120
0.0662262 0.0726156 0.0954836 136
0.0726156 0.0796214 0.0864418 135
0.0796214 0.0873032 0.0788358 135
0.0873032 0.095726 0.0809531 152
0.095726 0.104961 0.0777159 160
0.104961 0.115088 0.0823954 186
0.115088 0.126191 0.0783775 194
0.126191 0.138366 0.0887988 241
0.138366 0.151716 0.0782971 233
0.151716 0.166353 0.0793761 259
0.166353 0.182402 0.0872056 312
0.182402 0.2 0.0922781 362
0.2 0.219296 0.0804389 346
0.219296 0.240453 0.080146 378
0.240453 0.263651 0.0787017 407
0.263651 0.289088 0.0804183 456
0.289088 0.316979 0.0829926 516
0.316979 0.34756 0.0844914 576
0.34756 0.381092 0.0824082 616
0.381092 0.417859 0.0794275 651
0.417859 0.458174 0.0785587 706
0.458174 0.502377 0.0754013 743
0.502377 0.550846 0.0830199 897
0.550846 0.60399 0.0816237 967
0.60399 0.662262 0.077367 1005
0.662262 0.726156 0.0795463 1133
0.726156 0.796214 0.0770292 1203
0.796214 0.873032 0.0762664 1306
0.873032 0.95726 0.0775978 1457
0.95726 1.04961 0.076793 1581
1.04961 1.15088 0.0759721 1715
1.15088 1.26191 0.072075 1784
1.26191 1.38366 0.0732866 1989
1.38366 1.51716 0.073727 2194
1.51716 1.66353 0.0691093 2255
1.66353 1.82402 0.0692055 2476
1.82402 2 0.067934 2665
2 2.19296 0.0659087 2835
2.19296 2.40453 0.0628658 2965
2.40453 2.63651 0.0624586 3230
2.63651 2.89088 0.0597141 3386
2.89088 3.16979 0.0578053 3594
3.16979 3.4756 0.0585719 3993
3.4756 3.81092 0.0556389 4159
3.81092 4.17859 0.0518658 4251
4.17859 4.58174 0.0490937 4412
4.58174 5.02377 0.0476966 4700
5.02377 5.50846 0.0466189 5037
5.50846 6.0399 0.0429727 5091
6.0399 6.62262 0.040023 5199
6.62262 7.26156 0.0383268 5459
7.26156 7.96214 0.0367794 5744
7.96214 8.73032 0.0345826 5922
8.73032 9.5726 0.0313427 5885
9.5726 10.4961 0.0294689 6067
10.4961 11.5088 0.0269247 6078
11.5088 12.6191 0.0240668 5957
12.6191 13.8366 0.0230987 6269
13.8366 15.1716 0.0207067 6162
15.1716 16.6353 0.0185691 6059
16.6353 18.2402 0.0165076 5906
18.2402 20 0.0146141 5733
20 21.9296 0.0130655 5620
21.9296 24.0453 0.011371 5363
24.0453 26.3651 0.0101171 5232
26.3651 28.9088 0.00854091 4843
28.9088 31.6979 0.00755458 4697
31.6979 34.756 0.00654221 4460
34.756 38.1092 0.00551841 4125
38.1092 41.7859 0.0047022 3854
41.7859 45.8174 0.00412489 3707
45.8174 50.2377 0.00346866 3418
50.2377 55.0846 0.00286729 3098
55.0846 60.399 0.00229846 2723
60.399 66.2262 0.00190454 2474
66.2262 72.6156 0.00152282 2169
72.6156 79.6214 0.00120186 1877
79.6214 87.3032 0.000920919 1577
87.3032 95.726 0.000723252 1358
95.726 104.961 0.000573155 1180
104.961 115.088 0.000448302 1012
115.088 126.191 0.000331286 820
126.191 138.366 0.000225129 611
138.366 151.716 0.00015357 457
151.716 166.353 7.69243e-05 251
166.353 182.402 3.21431e-05 115
182.402 200 3.56876e-06 14
