# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:32:28 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 24
# PDG code of yield particle: 22
# 
# E_low	E_high	norm	counts
# 2942768 entries, mean +- sigma = 2.82487 +- 5.83264
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0 0
0.000381092 0.000417859 0 0
0.000417859 0.000458174 0.00842917 1
0.000458174 0.000502377 0 0
0.000502377 0.000550846 0.00701108 1
0.000550846 0.00060399 0.0191825 3
0.00060399 0.000662262 0.0174947 3
0.000662262 0.000726156 0.0212738 4
0.000726156 0.000796214 0.0291029 6
0.000796214 0.000873032 0.0176948 4
0.000873032 0.00095726 0.0403445 10
0.00095726 0.00104961 0.0294357 8
0.00104961 0.00115088 0.0436243 13
0.00115088 0.00126191 0.0244836 8
0.00126191 0.00138366 0.0390762 14
0.00138366 0.00151716 0.0458202 18
0.00151716 0.00166353 0.0441101 19
0.00166353 0.00182402 0.0868098 41
0.00182402 0.002 0.102344 53
0.002 0.00219296 0.100383 57
0.00219296 0.00240453 0.130098 81
0.00240453 0.00263651 0.12451 85
0.00263651 0.00289088 0.132257 99
0.00289088 0.00316979 0.142551 117
0.00316979 0.0034756 0.185567 167
0.0034756 0.00381092 0.195588 193
0.00381092 0.00417859 0.212575 230
0.00417859 0.00458174 0.219158 260
0.00458174 0.00502377 0.252919 329
0.00502377 0.00550846 0.255904 365
0.00550846 0.0060399 0.331218 518
0.0060399 0.00662262 0.323652 555
0.00662262 0.00726156 0.373887 703
0.00726156 0.00796214 0.388524 801
0.00796214 0.00873032 0.41273 933
0.00873032 0.0095726 0.45428 1126
0.0095726 0.0104961 0.461773 1255
0.0104961 0.0115088 0.49631 1479
0.0115088 0.0126191 0.539557 1763
0.0126191 0.0138366 0.576654 2066
0.0138366 0.0151716 0.601772 2364
0.0151716 0.0166353 0.647955 2791
0.0166353 0.0182402 0.676905 3197
0.0182402 0.02 0.706171 3657
0.02 0.0219296 0.724518 4114
0.0219296 0.0240453 0.755531 4704
0.0240453 0.0263651 0.77533 5293
0.0263651 0.0289088 0.79448 5947
0.0289088 0.0316979 0.849702 6974
0.0316979 0.034756 0.862832 7765
0.034756 0.0381092 0.87741 8658
0.0381092 0.0417859 0.913242 9881
0.0417859 0.0458174 0.915071 10856
0.0458174 0.0502377 0.911737 11860
0.0502377 0.0550846 0.93682 13362
0.0550846 0.060399 0.939113 14687
0.060399 0.0662262 0.934974 16033
0.0662262 0.0726156 0.957214 17998
0.0726156 0.0796214 0.946765 19519
0.0796214 0.0873032 0.939769 21244
0.0873032 0.095726 0.936357 23209
0.095726 0.104961 0.921191 25036
0.104961 0.115088 0.906311 27008
0.115088 0.126191 0.890988 29113
0.126191 0.138366 0.882286 31610
0.138366 0.151716 0.851264 33441
0.151716 0.166353 0.831662 35823
0.166353 0.182402 0.804578 38000
0.182402 0.2 0.783759 40588
0.2 0.219296 0.755936 42924
0.219296 0.240453 0.728596 45363
0.240453 0.263651 0.698764 47703
0.263651 0.289088 0.669743 50133
0.289088 0.316979 0.635949 52196
0.316979 0.34756 0.600404 54033
0.34756 0.381092 0.56831 56079
0.381092 0.417859 0.535616 57952
0.417859 0.458174 0.501418 59486
0.458174 0.502377 0.474964 61784
0.502377 0.550846 0.441123 62918
0.550846 0.60399 0.413019 64593
0.60399 0.662262 0.381355 65395
0.662262 0.726156 0.354496 66654
0.726156 0.796214 0.326855 67386
0.796214 0.873032 0.299134 67621
0.873032 0.95726 0.272721 67598
0.95726 1.04961 0.25208 68510
1.04961 1.15088 0.227665 67844
1.15088 1.26191 0.20662 67513
1.26191 1.38366 0.187315 67110
1.38366 1.51716 0.168832 66324
1.51716 1.66353 0.150968 65028
1.66353 1.82402 0.135709 64095
1.82402 2 0.120773 62544
2 2.19296 0.106668 60569
2.19296 2.40453 0.0948364 59046
2.40453 2.63651 0.0828708 56574
2.63651 2.89088 0.0739359 55344
2.89088 3.16979 0.0641651 52664
3.16979 3.4756 0.0562291 50603
3.4756 3.81092 0.0492578 48606
3.81092 4.17859 0.0431158 46650
4.17859 4.58174 0.0369872 43880
4.58174 5.02377 0.0316625 41187
5.02377 5.50846 0.0273635 39029
5.50846 6.0399 0.0235549 36838
6.0399 6.62262 0.020067 34411
6.62262 7.26156 0.0169451 31861
7.26156 7.96214 0.0144617 29815
7.96214 8.73032 0.0121736 27519
8.73032 9.5726 0.0103169 25572
9.5726 10.4961 0.00860333 23382
10.4961 11.5088 0.00702955 20948
11.5088 12.6191 0.00584851 19110
12.6191 13.8366 0.00486583 17433
13.8366 15.1716 0.00402683 15819
15.1716 16.6353 0.00330872 14252
16.6353 18.2402 0.00266337 12579
18.2402 20 0.00215578 11164
20 21.9296 0.00173293 9840
21.9296 24.0453 0.00138899 8648
24.0453 26.3651 0.00110404 7537
26.3651 28.9088 0.000850054 6363
28.9088 31.6979 0.000673524 5528
31.6979 34.756 0.000518033 4662
34.756 38.1092 0.000401006 3957
38.1092 41.7859 0.000298345 3228
41.7859 45.8174 0.000214691 2547
45.8174 50.2377 0.00016728 2176
50.2377 55.0846 0.000114982 1640
55.0846 60.399 8.59378e-05 1344
60.399 66.2262 6.27476e-05 1076
66.2262 72.6156 3.90906e-05 735
72.6156 79.6214 2.86663e-05 591
79.6214 87.3032 1.67216e-05 378
87.3032 95.726 1.18613e-05 294
95.726 104.961 7.06457e-06 192
104.961 115.088 4.42954e-06 132
115.088 126.191 1.71385e-06 56
126.191 138.366 1.33976e-06 48
138.366 151.716 5.34569e-07 21
151.716 166.353 2.08943e-07 9
166.353 182.402 8.46925e-08 4
182.402 200 0 0
