# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:37:05 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 5
# PDG code of yield particle: -11
# 
# E_low	E_high	norm	counts
# 1967299 entries, mean +- sigma = 1.55845 +- 4.14102
# xlo xhi ynorm y_entr
0.000166353 0.000182402 7.94958 251
0.000182402 0.0002 7.39453 256
0.0002 0.000219296 6.77023 257
0.000219296 0.000240453 7.8563 327
0.000240453 0.000263651 7.40606 338
0.000263651 0.000289088 8.13326 407
0.000289088 0.000316979 8.09195 444
0.000316979 0.00034756 7.84535 472
0.00034756 0.000381092 8.29197 547
0.000381092 0.000417859 8.53013 617
0.000417859 0.000458174 7.93087 629
0.000458174 0.000502377 7.76201 675
0.000502377 0.000550846 7.40415 706
0.000550846 0.00060399 7.40306 774
0.00060399 0.000662262 7.57164 868
0.000662262 0.000726156 7.5896 954
0.000726156 0.000796214 7.19025 991
0.000796214 0.000873032 7.05387 1066
0.000873032 0.00095726 6.81341 1129
0.00095726 0.00104961 6.0708 1103
0.00104961 0.00115088 6.35985 1267
0.00115088 0.00126191 6.04289 1320
0.00126191 0.00138366 5.85771 1403
0.00138366 0.00151716 5.57076 1463
0.00151716 0.00166353 5.60151 1613
0.00166353 0.00182402 5.25749 1660
0.00182402 0.002 5.20794 1803
0.002 0.00219296 4.54422 1725
0.00219296 0.00240453 4.96124 2065
0.00240453 0.00263651 4.55757 2080
0.00263651 0.00289088 4.36239 2183
0.00289088 0.00316979 4.21365 2312
0.00316979 0.0034756 4.01409 2415
0.0034756 0.00381092 3.96559 2616
0.00381092 0.00417859 3.82957 2770
0.00417859 0.00458174 3.74983 2974
0.00458174 0.00502377 3.62802 3155
0.00502377 0.00550846 3.47135 3310
0.00550846 0.0060399 3.31703 3468
0.0060399 0.00662262 3.2572 3734
0.00662262 0.00726156 3.1504 3960
0.00726156 0.00796214 3.19244 4400
0.00796214 0.00873032 2.99955 4533
0.00873032 0.0095726 2.87261 4760
0.0095726 0.0104961 2.90716 5282
0.0104961 0.0115088 2.89983 5777
0.0115088 0.0126191 2.78476 6083
0.0126191 0.0138366 2.78106 6661
0.0138366 0.0151716 2.72674 7161
0.0151716 0.0166353 2.62121 7548
0.0166353 0.0182402 2.66168 8404
0.0182402 0.02 2.62852 9100
0.02 0.0219296 2.65778 10089
0.0219296 0.0240453 2.56351 10670
0.0240453 0.0263651 2.47227 11283
0.0263651 0.0289088 2.46536 12337
0.0289088 0.0316979 2.35961 12947
0.0316979 0.034756 2.30524 13869
0.034756 0.0381092 2.24899 14836
0.0381092 0.0417859 2.22378 16085
0.0417859 0.0458174 2.16416 17164
0.0458174 0.0502377 2.10046 18266
0.0502377 0.0550846 2.03656 19419
0.0550846 0.060399 1.97348 20633
0.060399 0.0662262 1.88462 21605
0.0662262 0.0726156 1.8285 22984
0.0726156 0.0796214 1.74373 24033
0.0796214 0.0873032 1.68519 25467
0.0873032 0.095726 1.6249 26925
0.095726 0.104961 1.53052 27808
0.104961 0.115088 1.45674 29021
0.115088 0.126191 1.37645 30067
0.126191 0.138366 1.30427 31239
0.138366 0.151716 1.21936 32023
0.151716 0.166353 1.14173 32877
0.166353 0.182402 1.07988 34096
0.182402 0.2 1.00011 34624
0.2 0.219296 0.939508 35664
0.219296 0.240453 0.867509 36108
0.240453 0.263651 0.807896 36871
0.263651 0.289088 0.744084 37235
0.289088 0.316979 0.691024 37916
0.316979 0.34756 0.636305 38282
0.34756 0.381092 0.58447 38556
0.381092 0.417859 0.541684 39181
0.417859 0.458174 0.491676 38995
0.458174 0.502377 0.445206 38716
0.502377 0.550846 0.412241 39308
0.550846 0.60399 0.372009 38894
0.60399 0.662262 0.337941 38741
0.662262 0.726156 0.308341 38758
0.726156 0.796214 0.277605 38261
0.796214 0.873032 0.250227 37815
0.873032 0.95726 0.225108 37301
0.95726 1.04961 0.201883 36680
1.04961 1.15088 0.182016 36261
1.15088 1.26191 0.162105 35410
1.26191 1.38366 0.144255 34551
1.38366 1.51716 0.126768 33292
1.51716 1.66353 0.113784 32765
1.66353 1.82402 0.100421 31707
1.82402 2 0.087836 30409
2 2.19296 0.0772781 29335
2.19296 2.40453 0.0675378 28111
2.40453 2.63651 0.0587905 26831
2.63651 2.89088 0.0510897 25566
2.89088 3.16979 0.0436127 23930
3.16979 3.4756 0.0373186 22452
3.4756 3.81092 0.0317581 20950
3.81092 4.17859 0.0272964 19744
4.17859 4.58174 0.0229756 18222
4.58174 5.02377 0.0192705 16758
5.02377 5.50846 0.016135 15385
5.50846 6.0399 0.0133944 14004
6.0399 6.62262 0.0111865 12824
6.62262 7.26156 0.00914014 11489
7.26156 7.96214 0.00746161 10284
7.96214 8.73032 0.00602822 9110
8.73032 9.5726 0.00491241 8140
9.5726 10.4961 0.00392703 7135
10.4961 11.5088 0.00316637 6308
11.5088 12.6191 0.00254991 5570
12.6191 13.8366 0.00200991 4814
13.8366 15.1716 0.00155128 4074
15.1716 16.6353 0.00124706 3591
16.6353 18.2402 0.000994806 3141
18.2402 20 0.000754184 2611
20 21.9296 0.000608004 2308
21.9296 24.0453 0.000470417 1958
24.0453 26.3651 0.000366359 1672
26.3651 28.9088 0.000279568 1399
28.9088 31.6979 0.000235651 1293
31.6979 34.756 0.000174692 1051
34.756 38.1092 0.000137644 908
38.1092 41.7859 0.000113919 824
41.7859 45.8174 8.59914e-05 682
45.8174 50.2377 7.52053e-05 654
50.2377 55.0846 5.62128e-05 536
55.0846 60.399 4.3328e-05 453
60.399 66.2262 3.16648e-05 363
66.2262 72.6156 2.75262e-05 346
72.6156 79.6214 1.98802e-05 274
79.6214 87.3032 1.31019e-05 198
87.3032 95.726 9.3541e-06 155
95.726 104.961 6.16437e-06 112
104.961 115.088 3.11216e-06 62
115.088 126.191 1.5565e-06 34
126.191 138.366 2.92259e-07 7
138.366 151.716 7.61554e-08 2
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
