# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:37:05 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 5
# PDG code of yield particle: -14
# 
# E_low	E_high	norm	counts
# 3600460 entries, mean +- sigma = 1.63613 +- 3.76302
# xlo xhi ynorm y_entr
0.000289088 0.000316979 0.0298747 3
0.000316979 0.00034756 0.0544922 6
0.00034756 0.000381092 0.0579804 7
0.000381092 0.000417859 0.0830951 11
0.000417859 0.000458174 0.103341 15
0.000458174 0.000502377 0.100532 16
0.000502377 0.000550846 0.166181 29
0.000550846 0.00060399 0.13588 26
0.00060399 0.000662262 0.162055 34
0.000662262 0.000726156 0.152143 35
0.000726156 0.000796214 0.233902 59
0.000796214 0.000873032 0.184397 51
0.000873032 0.00095726 0.270394 82
0.00095726 0.00104961 0.28269 94
0.00104961 0.00115088 0.298957 109
0.00115088 0.00126191 0.297666 119
0.00126191 0.00138366 0.323945 142
0.00138366 0.00151716 0.347456 167
0.00151716 0.00166353 0.407963 215
0.00166353 0.00182402 0.493205 285
0.00182402 0.002 0.498735 316
0.002 0.00219296 0.58008 403
0.00219296 0.00240453 0.592051 451
0.00240453 0.00263651 0.654893 547
0.00263651 0.00289088 0.690081 632
0.00289088 0.00316979 0.745873 749
0.00316979 0.0034756 0.853711 940
0.0034756 0.00381092 0.837402 1011
0.00381092 0.00417859 1.00998 1337
0.00417859 0.00458174 1.01688 1476
0.00458174 0.00502377 1.06501 1695
0.00502377 0.00550846 1.17645 2053
0.00550846 0.0060399 1.23965 2372
0.0060399 0.00662262 1.26784 2660
0.00662262 0.00726156 1.35233 3111
0.00726156 0.00796214 1.45535 3671
0.00796214 0.00873032 1.47553 4081
0.00873032 0.0095726 1.5518 4706
0.0095726 0.0104961 1.64291 5463
0.0104961 0.0115088 1.6972 6188
0.0115088 0.0126191 1.75823 7029
0.0126191 0.0138366 1.84535 8089
0.0138366 0.0151716 1.86773 8977
0.0151716 0.0166353 1.88289 9923
0.0166353 0.0182402 1.94531 11241
0.0182402 0.02 1.99068 12613
0.02 0.0219296 2.03301 14124
0.0219296 0.0240453 2.07139 15779
0.0240453 0.0263651 2.04669 17095
0.0263651 0.0289088 2.05255 18798
0.0289088 0.0316979 2.06713 20758
0.0316979 0.034756 2.06498 22737
0.034756 0.0381092 2.04646 24707
0.0381092 0.0417859 2.05404 27191
0.0417859 0.0458174 2.01605 29263
0.0458174 0.0502377 1.97633 31454
0.0502377 0.0550846 1.94919 34015
0.0550846 0.060399 1.89616 36282
0.060399 0.0662262 1.83313 38460
0.0662262 0.0726156 1.79228 41231
0.0726156 0.0796214 1.73326 43720
0.0796214 0.0873032 1.6689 46158
0.0873032 0.095726 1.60254 48599
0.095726 0.104961 1.5409 51238
0.104961 0.115088 1.47342 53721
0.115088 0.126191 1.40714 56254
0.126191 0.138366 1.32181 57941
0.138366 0.151716 1.244 59791
0.151716 0.166353 1.17289 61812
0.166353 0.182402 1.104 63795
0.182402 0.2 1.03519 65590
0.2 0.219296 0.972059 67532
0.219296 0.240453 0.90274 68767
0.240453 0.263651 0.839771 70142
0.263651 0.289088 0.773021 70796
0.289088 0.316979 0.720081 72310
0.316979 0.34756 0.669155 73679
0.34756 0.381092 0.615089 74260
0.381092 0.417859 0.561867 74379
0.417859 0.458174 0.515377 74807
0.458174 0.502377 0.474082 75452
0.502377 0.550846 0.433342 75622
0.550846 0.60399 0.39631 75832
0.60399 0.662262 0.360672 75671
0.662262 0.726156 0.326715 75160
0.726156 0.796214 0.296513 74793
0.796214 0.873032 0.268185 74174
0.873032 0.95726 0.243463 73833
0.95726 1.04961 0.218246 72571
1.04961 1.15088 0.195984 71456
1.15088 1.26191 0.175431 70133
1.26191 1.38366 0.154722 67822
1.38366 1.51716 0.139282 66944
1.51716 1.66353 0.122423 64518
1.66353 1.82402 0.108163 62502
1.82402 2 0.0955819 60561
2 2.19296 0.0840742 58409
2.19296 2.40453 0.0733815 55899
2.40453 2.63651 0.0635904 53114
2.63651 2.89088 0.0552305 50582
2.89088 3.16979 0.0480565 48258
3.16979 3.4756 0.0408364 44964
3.4756 3.81092 0.0350599 42328
3.81092 4.17859 0.0298916 39570
4.17859 4.58174 0.0251491 36504
4.58174 5.02377 0.0212882 33881
5.02377 5.50846 0.0179126 31259
5.50846 6.0399 0.0150038 28709
6.0399 6.62262 0.0123824 25979
6.62262 7.26156 0.0102418 23561
7.26156 7.96214 0.0084304 21265
7.96214 8.73032 0.00685377 18956
8.73032 9.5726 0.00558363 16933
9.5726 10.4961 0.00453056 15065
10.4961 11.5088 0.00358996 13089
11.5088 12.6191 0.00286735 11463
12.6191 13.8366 0.00226784 9941
13.8366 15.1716 0.00181197 8709
15.1716 16.6353 0.00137759 7260
16.6353 18.2402 0.00111309 6432
18.2402 20 0.000838222 5311
20 21.9296 0.000649891 4515
21.9296 24.0453 0.000492545 3752
24.0453 26.3651 0.000384196 3209
26.3651 28.9088 0.000284549 2606
28.9088 31.6979 0.00022187 2228
31.6979 34.756 0.000171469 1888
34.756 38.1092 0.000123912 1496
38.1092 41.7859 0.000100016 1324
41.7859 45.8174 6.98587e-05 1014
45.8174 50.2377 5.16481e-05 822
50.2377 55.0846 3.93104e-05 686
55.0846 60.399 2.67057e-05 511
60.399 66.2262 2.11624e-05 444
66.2262 72.6156 1.53447e-05 353
72.6156 79.6214 9.3561e-06 236
79.6214 87.3032 6.29118e-06 174
87.3032 95.726 4.61648e-06 140
95.726 104.961 1.89463e-06 63
104.961 115.088 1.12452e-06 41
115.088 126.191 3.50196e-07 14
126.191 138.366 2.2813e-07 10
138.366 151.716 2.08057e-08 1
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
