# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 13:11:16 2017
# Number of simulated events: 10000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 15
# PDG code of yield particle: 14
# 
# E_low	E_high	norm	counts
# 23295 entries, mean +- sigma = 17.7617 +- 23.046
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0 0
0.000381092 0.000417859 0 0
0.000417859 0.000458174 0 0
0.000458174 0.000502377 0 0
0.000502377 0.000550846 0.885683 1
0.000550846 0.00060399 0 0
0.00060399 0.000662262 0 0
0.000662262 0.000726156 0.671859 1
0.000726156 0.000796214 0 0
0.000796214 0.000873032 0 0
0.000873032 0.00095726 0 0
0.00095726 0.00104961 0 0
0.00104961 0.00115088 0 0
0.00115088 0.00126191 0 0
0.00126191 0.00138366 0 0
0.00138366 0.00151716 0 0
0.00151716 0.00166353 0.293277 1
0.00166353 0.00182402 0 0
0.00182402 0.002 0 0
0.002 0.00219296 0.222473 1
0.00219296 0.00240453 0.202898 1
0.00240453 0.00263651 0.185045 1
0.00263651 0.00289088 0 0
0.00289088 0.00316979 0 0
0.00316979 0.0034756 0.421114 3
0.0034756 0.00381092 0 0
0.00381092 0.00417859 0.116756 1
0.00417859 0.00458174 0 0
0.00458174 0.00502377 0.194226 2
0.00502377 0.00550846 0 0
0.00550846 0.0060399 0 0
0.0060399 0.00662262 0.147336 2
0.00662262 0.00726156 0.201558 3
0.00726156 0.00796214 0 0
0.00796214 0.00873032 0.0558828 1
0.00873032 0.0095726 0.0509657 1
0.0095726 0.0104961 0 0
0.0104961 0.0115088 0.254349 6
0.0115088 0.0126191 0.115984 3
0.0126191 0.0138366 0.0705193 2
0.0138366 0.0151716 0.0964716 3
0.0151716 0.0166353 0 0
0.0166353 0.0182402 0.0534944 2
0.0182402 0.02 0.121969 5
0.02 0.0219296 0.0222473 1
0.0219296 0.0240453 0.162319 8
0.0240453 0.0263651 0.111027 6
0.0263651 0.0289088 0.151887 9
0.0289088 0.0316979 0.0307828 2
0.0316979 0.034756 0.0982599 7
0.034756 0.0381092 0.153624 12
0.0381092 0.0417859 0.0467023 4
0.0417859 0.0458174 0.042593 4
0.0458174 0.0502377 0.0971132 10
0.0502377 0.0550846 0.0974251 11
0.0550846 0.060399 0.0565426 7
0.060399 0.0662262 0.110502 15
0.0662262 0.0726156 0.0671859 10
0.0726156 0.0796214 0.0551468 9
0.0796214 0.0873032 0.0838242 15
0.0873032 0.095726 0.0866417 17
0.095726 0.104961 0.0929626 20
0.104961 0.115088 0.0720654 17
0.115088 0.126191 0.081189 21
0.126191 0.138366 0.0810972 23
0.138366 0.151716 0.0900401 28
0.151716 0.166353 0.0938487 32
0.166353 0.182402 0.104314 39
0.182402 0.2 0.107332 44
0.2 0.219296 0.102338 46
0.219296 0.240453 0.0649274 32
0.240453 0.263651 0.0925227 50
0.263651 0.289088 0.082694 49
0.289088 0.316979 0.0738787 48
0.316979 0.34756 0.0856265 61
0.34756 0.381092 0.0921745 72
0.381092 0.417859 0.0758912 65
0.417859 0.458174 0.0809267 76
0.458174 0.502377 0.0718637 74
0.502377 0.550846 0.0938824 106
0.550846 0.60399 0.0799675 99
0.60399 0.662262 0.0965049 131
0.662262 0.726156 0.0792794 118
0.726156 0.796214 0.0765928 125
0.796214 0.873032 0.0754418 135
0.873032 0.95726 0.071352 140
0.95726 1.04961 0.0780886 168
1.04961 1.15088 0.069522 164
1.15088 1.26191 0.0866016 224
1.26191 1.38366 0.0715771 203
1.38366 1.51716 0.0704242 219
1.51716 1.66353 0.0686268 234
1.66353 1.82402 0.0735548 275
1.82402 2 0.0646434 265
2 2.19296 0.0658521 296
2.19296 2.40453 0.065739 324
2.40453 2.63651 0.0590295 319
2.63651 2.89088 0.060586 359
2.89088 3.16979 0.0618734 402
3.16979 3.4756 0.0557274 397
3.4756 3.81092 0.0550486 430
3.81092 4.17859 0.0524233 449
4.17859 4.58174 0.0528153 496
4.58174 5.02377 0.0526353 542
5.02377 5.50846 0.0441956 499
5.50846 6.0399 0.0440225 545
6.0399 6.62262 0.0413277 561
6.62262 7.26156 0.0399084 594
7.26156 7.96214 0.0368871 602
7.96214 8.73032 0.035765 640
8.73032 9.5726 0.0319555 627
9.5726 10.4961 0.031096 669
10.4961 11.5088 0.0272153 642
11.5088 12.6191 0.0238155 616
12.6191 13.8366 0.0245055 695
13.8366 15.1716 0.0207092 644
15.1716 16.6353 0.0195323 666
16.6353 18.2402 0.0163693 612
18.2402 20 0.0155388 637
20 21.9296 0.0125475 564
21.9296 24.0453 0.0110579 545
24.0453 26.3651 0.00962236 520
26.3651 28.9088 0.00808376 479
28.9088 31.6979 0.00743405 483
31.6979 34.756 0.00648515 462
34.756 38.1092 0.0057225 447
38.1092 41.7859 0.00434331 372
41.7859 45.8174 0.00372689 350
45.8174 50.2377 0.00297166 306
50.2377 55.0846 0.00257734 291
55.0846 60.399 0.00224555 278
60.399 66.2262 0.00167963 228
66.2262 72.6156 0.00142434 212
72.6156 79.6214 0.00115808 189
79.6214 87.3032 0.000815889 146
87.3032 95.726 0.000637071 125
95.726 104.961 0.000464813 100
104.961 115.088 0.000428153 101
115.088 126.191 0.000297693 77
126.191 138.366 0.000285603 81
138.366 151.716 0.000125413 39
151.716 166.353 8.79831e-05 30
166.353 182.402 2.94219e-05 11
182.402 200 1.21969e-05 5
