# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:32:28 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 24
# PDG code of yield particle: -2212
# 
# E_low	E_high	norm	counts
# 116873 entries, mean +- sigma = 12.3715 +- 15.3883
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0 0
0.000381092 0.000417859 0.232716 1
0.000417859 0.000458174 0 0
0.000458174 0.000502377 0 0
0.000502377 0.000550846 0 0
0.000550846 0.00060399 0 0
0.00060399 0.000662262 0 0
0.000662262 0.000726156 0 0
0.000726156 0.000796214 0.122131 1
0.000796214 0.000873032 0 0
0.000873032 0.00095726 0 0
0.00095726 0.00104961 0.092646 1
0.00104961 0.00115088 0 0
0.00115088 0.00126191 0 0
0.00126191 0.00138366 0 0
0.00138366 0.00151716 0 0
0.00151716 0.00166353 0.0584557 1
0.00166353 0.00182402 0.0533122 1
0.00182402 0.002 0.0486213 1
0.002 0.00219296 0 0
0.00219296 0.00240453 0 0
0.00240453 0.00263651 0.036883 1
0.00263651 0.00289088 0 0
0.00289088 0.00316979 0 0
0.00316979 0.0034756 0 0
0.0034756 0.00381092 0 0
0.00381092 0.00417859 0.0232716 1
0.00417859 0.00458174 0 0
0.00458174 0.00502377 0.0193565 1
0.00502377 0.00550846 0.0176533 1
0.00550846 0.0060399 0.0161 1
0.0060399 0.00662262 0.0293668 2
0.00662262 0.00726156 0.0401743 3
0.00726156 0.00796214 0 0
0.00796214 0.00873032 0.0111385 1
0.00873032 0.0095726 0 0
0.0095726 0.0104961 0.0370584 4
0.0104961 0.0115088 0.0253482 3
0.0115088 0.0126191 0.0154119 2
0.0126191 0.0138366 0.00702792 1
0.0138366 0.0151716 0.00640954 1
0.0151716 0.0166353 0.0350734 6
0.0166353 0.0182402 0.0266561 5
0.0182402 0.02 0.0194485 4
0.02 0.0219296 0.0487775 11
0.0219296 0.0240453 0.0404414 10
0.0240453 0.0263651 0.0221298 6
0.0263651 0.0289088 0.0403653 12
0.0289088 0.0316979 0.030678 10
0.0316979 0.034756 0.0223829 8
0.034756 0.0381092 0.048482 19
0.0381092 0.0417859 0.0372346 16
0.0417859 0.0458174 0.0382031 18
0.0458174 0.0502377 0.0348417 18
0.0502377 0.0550846 0.042368 24
0.0550846 0.060399 0.0515201 32
0.060399 0.0662262 0.0323035 22
0.0662262 0.0726156 0.0629397 47
0.0726156 0.0796214 0.0439672 36
0.0796214 0.0873032 0.036757 33
0.0873032 0.095726 0.0538397 53
0.095726 0.104961 0.0546611 59
0.104961 0.115088 0.0523864 62
0.115088 0.126191 0.0577947 75
0.126191 0.138366 0.063954 91
0.138366 0.151716 0.0634544 99
0.151716 0.166353 0.0561174 96
0.166353 0.182402 0.061309 115
0.182402 0.2 0.0724457 149
0.2 0.219296 0.0736096 166
0.219296 0.240453 0.0687505 170
0.240453 0.263651 0.0700778 190
0.263651 0.289088 0.0709756 211
0.289088 0.316979 0.0809898 264
0.316979 0.34756 0.0808583 289
0.34756 0.381092 0.0964536 378
0.381092 0.417859 0.0823815 354
0.417859 0.458174 0.0863816 407
0.458174 0.502377 0.096976 501
0.502377 0.550846 0.0942688 534
0.550846 0.60399 0.0998202 620
0.60399 0.662262 0.0976446 665
0.662262 0.726156 0.109274 816
0.726156 0.796214 0.0990484 811
0.796214 0.873032 0.103922 933
0.873032 0.95726 0.113165 1114
0.95726 1.04961 0.10469 1130
1.04961 1.15088 0.110096 1303
1.15088 1.26191 0.108808 1412
1.26191 1.38366 0.110901 1578
1.38366 1.51716 0.112423 1754
1.51716 1.66353 0.115976 1984
1.66353 1.82402 0.104758 1965
1.82402 2 0.102202 2102
2 2.19296 0.105758 2385
2.19296 2.40453 0.0993242 2456
2.40453 2.63651 0.0941255 2552
2.63651 2.89088 0.0926383 2754
2.89088 3.16979 0.0843031 2748
3.16979 3.4756 0.0797391 2850
3.4756 3.81092 0.0751215 2944
3.81092 4.17859 0.0717464 3083
4.17859 4.58174 0.0651576 3070
4.58174 5.02377 0.0589212 3044
5.02377 5.50846 0.0558904 3166
5.50846 6.0399 0.0504414 3133
6.0399 6.62262 0.0460178 3134
6.62262 7.26156 0.0408706 3052
7.26156 7.96214 0.0378729 3101
7.96214 8.73032 0.03434 3083
8.73032 9.5726 0.0302315 2976
9.5726 10.4961 0.027312 2948
10.4961 11.5088 0.0245371 2904
11.5088 12.6191 0.0220622 2863
12.6191 13.8366 0.0186732 2657
13.8366 15.1716 0.0169789 2649
15.1716 16.6353 0.0153446 2625
16.6353 18.2402 0.0131681 2470
18.2402 20 0.0117712 2421
20 21.9296 0.0104029 2346
21.9296 24.0453 0.00889712 2200
24.0453 26.3651 0.00797042 2161
26.3651 28.9088 0.00670064 1992
28.9088 31.6979 0.00597607 1948
31.6979 34.756 0.00512009 1830
34.756 38.1092 0.00425621 1668
38.1092 41.7859 0.00360012 1547
41.7859 45.8174 0.00316874 1493
45.8174 50.2377 0.00246795 1275
50.2377 55.0846 0.001986 1125
55.0846 60.399 0.00147637 917
60.399 66.2262 0.00117761 802
66.2262 72.6156 0.000788755 589
72.6156 79.6214 0.000523943 429
79.6214 87.3032 0.000335269 301
87.3032 95.726 0.00018082 178
95.726 104.961 0.000101911 110
104.961 115.088 3.63325e-05 43
115.088 126.191 2.08061e-05 27
126.191 138.366 6.32513e-06 9
138.366 151.716 0 0
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
