# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 11:37:05 2017
# Number of simulated events: 100000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 5
# PDG code of yield particle: 14
# 
# E_low	E_high	norm	counts
# 3600460 entries, mean +- sigma = 1.63625 +- 3.75741
# xlo xhi ynorm y_entr
0.000316979 0.00034756 0.0908203 10
0.00034756 0.000381092 0.0745462 9
0.000381092 0.000417859 0.120866 16
0.000417859 0.000458174 0.130899 19
0.000458174 0.000502377 0.100532 16
0.000502377 0.000550846 0.103147 18
0.000550846 0.00060399 0.13588 26
0.00060399 0.000662262 0.18112 38
0.000662262 0.000726156 0.208653 48
0.000726156 0.000796214 0.14272 36
0.000796214 0.000873032 0.253093 70
0.000873032 0.00095726 0.244014 74
0.00095726 0.00104961 0.23758 79
0.00104961 0.00115088 0.285244 104
0.00115088 0.00126191 0.302669 121
0.00126191 0.00138366 0.374134 164
0.00138366 0.00151716 0.370342 178
0.00151716 0.00166353 0.449709 237
0.00166353 0.00182402 0.500127 289
0.00182402 0.002 0.479796 304
0.002 0.00219296 0.548413 381
0.00219296 0.00240453 0.5868 447
0.00240453 0.00263651 0.638131 533
0.00263651 0.00289088 0.671518 615
0.00289088 0.00316979 0.781722 785
0.00316979 0.0034756 0.850986 937
0.0034756 0.00381092 0.834917 1008
0.00381092 0.00417859 0.895916 1186
0.00417859 0.00458174 0.961074 1395
0.00458174 0.00502377 1.05558 1680
0.00502377 0.00550846 1.16613 2035
0.00550846 0.0060399 1.22397 2342
0.0060399 0.00662262 1.28071 2687
0.00662262 0.00726156 1.40797 3239
0.00726156 0.00796214 1.43909 3630
0.00796214 0.00873032 1.50771 4170
0.00873032 0.0095726 1.54553 4687
0.0095726 0.0104961 1.64051 5455
0.0104961 0.0115088 1.68952 6160
0.0115088 0.0126191 1.80926 7233
0.0126191 0.0138366 1.84763 8099
0.0138366 0.0151716 1.88708 9070
0.0151716 0.0166353 1.9254 10147
0.0166353 0.0182402 1.96071 11330
0.0182402 0.02 1.96953 12479
0.02 0.0219296 2.05792 14297
0.0219296 0.0240453 2.04803 15601
0.0240453 0.0263651 2.06824 17275
0.0263651 0.0289088 2.07122 18969
0.0289088 0.0316979 2.08456 20933
0.0316979 0.034756 2.05871 22668
0.034756 0.0381092 2.05723 24837
0.0381092 0.0417859 2.03681 26963
0.0417859 0.0458174 1.98298 28783
0.0458174 0.0502377 1.96766 31316
0.0502377 0.0550846 1.92615 33613
0.0550846 0.060399 1.88894 36144
0.060399 0.0662262 1.83846 38572
0.0662262 0.0726156 1.80506 41525
0.0726156 0.0796214 1.74158 43930
0.0796214 0.0873032 1.66355 46010
0.0873032 0.095726 1.61181 48880
0.095726 0.104961 1.53844 51156
0.104961 0.115088 1.46667 53475
0.115088 0.126191 1.40141 56025
0.126191 0.138366 1.33233 58402
0.138366 0.151716 1.2504 60099
0.151716 0.166353 1.17643 61999
0.166353 0.182402 1.11177 64244
0.182402 0.2 1.0437 66129
0.2 0.219296 0.967294 67201
0.219296 0.240453 0.901375 68663
0.240453 0.263651 0.836299 69852
0.263651 0.289088 0.780807 71509
0.289088 0.316979 0.719145 72216
0.316979 0.34756 0.662016 72893
0.34756 0.381092 0.611179 73788
0.381092 0.417859 0.559464 74061
0.417859 0.458174 0.520737 75585
0.458174 0.502377 0.476294 75804
0.502377 0.550846 0.433096 75579
0.550846 0.60399 0.3956 75696
0.60399 0.662262 0.359156 75353
0.662262 0.726156 0.329263 75746
0.726156 0.796214 0.294543 74296
0.796214 0.873032 0.26799 74120
0.873032 0.95726 0.241112 73120
0.95726 1.04961 0.217936 72468
1.04961 1.15088 0.195557 71300
1.15088 1.26191 0.175718 70248
1.26191 1.38366 0.156486 68595
1.38366 1.51716 0.138481 66559
1.51716 1.66353 0.12307 64859
1.66353 1.82402 0.107692 62230
1.82402 2 0.0954904 60503
2 2.19296 0.0837921 58213
2.19296 2.40453 0.0728775 55515
2.40453 2.63651 0.0637868 53278
2.63651 2.89088 0.0550154 50385
2.89088 3.16979 0.0476671 47867
3.16979 3.4756 0.0411225 45279
3.4756 3.81092 0.0348586 42085
3.81092 4.17859 0.0297299 39356
4.17859 4.58174 0.025216 36601
4.58174 5.02377 0.0212065 33751
5.02377 5.50846 0.0182432 31836
5.50846 6.0399 0.0150393 28777
6.0399 6.62262 0.0123243 25857
6.62262 7.26156 0.0103509 23812
7.26156 7.96214 0.00840582 21203
7.96214 8.73032 0.0068704 19002
8.73032 9.5726 0.00556484 16876
9.5726 10.4961 0.00448154 14902
10.4961 11.5088 0.00363 13235
11.5088 12.6191 0.00289987 11593
12.6191 13.8366 0.00230115 10087
13.8366 15.1716 0.00180802 8690
15.1716 16.6353 0.00140188 7388
16.6353 18.2402 0.00107467 6210
18.2402 20 0.000851638 5396
20 21.9296 0.000659535 4582
21.9296 24.0453 0.000517224 3940
24.0453 26.3651 0.000379167 3167
26.3651 28.9088 0.000300054 2748
28.9088 31.6979 0.000213604 2145
31.6979 34.756 0.000164385 1810
34.756 38.1092 0.000124741 1506
38.1092 41.7859 8.97427e-05 1188
41.7859 45.8174 6.73097e-05 977
45.8174 50.2377 5.10826e-05 813
50.2377 55.0846 3.80497e-05 664
55.0846 60.399 2.83258e-05 542
60.399 66.2262 2.18297e-05 458
66.2262 72.6156 1.53447e-05 353
72.6156 79.6214 9.15788e-06 231
79.6214 87.3032 6.90584e-06 191
87.3032 95.726 3.72616e-06 113
95.726 104.961 2.25551e-06 75
104.961 115.088 1.26166e-06 46
115.088 126.191 3.7521e-07 15
126.191 138.366 6.84391e-08 3
138.366 151.716 4.16114e-08 2
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
