# DMann Herwig7 data file with counts/nAnn as function of E_kin (not divided by nAnn right now)
# Created: Wed Dec  6 13:12:54 2017
# Number of simulated events: 10000
# WIMP mass: 200 GeV
# PDG code of annihilation channel: 6
# PDG code of yield particle: -2212
# 
# E_low	E_high	norm	counts
# 21701 entries, mean +- sigma = 6.91976 +- 7.66713
# xlo xhi ynorm y_entr
0.00034756 0.000381092 0 0
0.000381092 0.000417859 0 0
0.000417859 0.000458174 0 0
0.000458174 0.000502377 0 0
0.000502377 0.000550846 0 0
0.000550846 0.00060399 0 0
0.00060399 0.000662262 0 0
0.000662262 0.000726156 0 0
0.000726156 0.000796214 0 0
0.000796214 0.000873032 0 0
0.000873032 0.00095726 0 0
0.00095726 0.00104961 0.498955 1
0.00104961 0.00115088 0 0
0.00115088 0.00126191 0 0
0.00126191 0.00138366 0 0
0.00138366 0.00151716 0 0
0.00151716 0.00166353 0 0
0.00166353 0.00182402 0 0
0.00182402 0.002 0 0
0.002 0.00219296 0 0
0.00219296 0.00240453 0 0
0.00240453 0.00263651 0 0
0.00263651 0.00289088 0 0
0.00289088 0.00316979 0 0
0.00316979 0.0034756 0 0
0.0034756 0.00381092 0 0
0.00381092 0.00417859 0.125332 1
0.00417859 0.00458174 0 0
0.00458174 0.00502377 0.104246 1
0.00502377 0.00550846 0 0
0.00550846 0.0060399 0 0
0.0060399 0.00662262 0.079079 1
0.00662262 0.00726156 0.0721209 1
0.00726156 0.00796214 0 0
0.00796214 0.00873032 0.0599875 1
0.00873032 0.0095726 0.0547093 1
0.0095726 0.0104961 0 0
0.0104961 0.0115088 0.0455052 1
0.0115088 0.0126191 0.0415012 1
0.0126191 0.0138366 0.0378496 1
0.0138366 0.0151716 0.0345192 1
0.0151716 0.0166353 0.0314819 1
0.0166353 0.0182402 0.0287118 1
0.0182402 0.02 0.0261855 1
0.02 0.0219296 0.0477629 2
0.0219296 0.0240453 0.0217802 1
0.0240453 0.0263651 0.0198637 1
0.0263651 0.0289088 0.0362319 2
0.0289088 0.0316979 0.0495658 3
0.0316979 0.034756 0.0602728 4
0.034756 0.0381092 0.0549694 4
0.0381092 0.0417859 0.100265 8
0.0417859 0.0458174 0.0800127 7
0.0458174 0.0502377 0.0104246 1
0.0502377 0.0550846 0.133103 14
0.0550846 0.060399 0.121392 14
0.060399 0.0662262 0.102803 13
0.0662262 0.0726156 0.100969 14
0.0726156 0.0796214 0.118395 18
0.0796214 0.0873032 0.113976 19
0.0873032 0.095726 0.0984767 18
0.095726 0.104961 0.119749 24
0.104961 0.115088 0.131965 29
0.115088 0.126191 0.149404 36
0.126191 0.138366 0.140043 37
0.138366 0.151716 0.176048 51
0.151716 0.166353 0.141669 45
0.166353 0.182402 0.117719 41
0.182402 0.2 0.141402 54
0.2 0.219296 0.150453 63
0.219296 0.240453 0.174241 80
0.240453 0.263651 0.156924 79
0.263651 0.289088 0.153986 85
0.289088 0.316979 0.163567 99
0.316979 0.34756 0.147668 98
0.34756 0.381092 0.177276 129
0.381092 0.417859 0.172958 138
0.417859 0.458174 0.168027 147
0.458174 0.502377 0.162624 156
0.502377 0.550846 0.16733 176
0.550846 0.60399 0.15174 175
0.60399 0.662262 0.181882 230
0.662262 0.726156 0.173811 241
0.726156 0.796214 0.15786 240
0.796214 0.873032 0.181162 302
0.873032 0.95726 0.149356 273
0.95726 1.04961 0.144198 289
1.04961 1.15088 0.152442 335
1.15088 1.26191 0.155215 374
1.26191 1.38366 0.145721 385
1.38366 1.51716 0.14291 414
1.51716 1.66353 0.128446 408
1.66353 1.82402 0.126045 439
1.82402 2 0.120453 460
2 2.19296 0.11678 489
2.19296 2.40453 0.111079 510
2.40453 2.63651 0.102298 515
2.63651 2.89088 0.0963768 532
2.89088 3.16979 0.0959925 581
3.16979 3.4756 0.0937241 622
3.4756 3.81092 0.079156 576
3.81092 4.17859 0.0700604 559
4.17859 4.58174 0.0696111 609
4.58174 5.02377 0.0628606 603
5.02377 5.50846 0.0595162 626
5.50846 6.0399 0.0577478 666
6.0399 6.62262 0.0533783 675
6.62262 7.26156 0.045941 637
7.26156 7.96214 0.0422276 642
7.96214 8.73032 0.038512 642
8.73032 9.5726 0.0328256 600
9.5726 10.4961 0.0285901 573
10.4961 11.5088 0.0268481 590
11.5088 12.6191 0.0238217 574
12.6191 13.8366 0.0197575 522
13.8366 15.1716 0.0170525 494
15.1716 16.6353 0.0123094 391
16.6353 18.2402 0.0118293 412
18.2402 20 0.00848411 324
20 21.9296 0.00714056 299
21.9296 24.0453 0.00625091 287
24.0453 26.3651 0.00387343 195
26.3651 28.9088 0.00324275 179
28.9088 31.6979 0.00196611 119
31.6979 34.756 0.00170271 113
34.756 38.1092 0.00103068 75
38.1092 41.7859 0.00082719 66
41.7859 45.8174 0.000468646 41
45.8174 50.2377 0.000344013 33
50.2377 55.0846 0.00021867 23
55.0846 60.399 0.00010405 12
60.399 66.2262 3.95395e-05 5
66.2262 72.6156 0 0
72.6156 79.6214 6.5775e-06 1
79.6214 87.3032 0 0
87.3032 95.726 0 0
95.726 104.961 0 0
104.961 115.088 0 0
115.088 126.191 0 0
126.191 138.366 0 0
138.366 151.716 0 0
151.716 166.353 0 0
166.353 182.402 0 0
182.402 200 0 0
